time,husky_odom_pose_x,husky_odom_pose_y,husky_odom_pose_theta,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,filtered_odom_pose_x,filtered_odom_pose_y,filtered_odom_pose_theta
1728293516.2739084,-0.7028770117970766,3.1236866779901775,-0.663775988835285,-0.00026359778907667446,0.0001676924940748478,0.7993025439519315,-0.6009287358975304,-1.303570610226167,-0.2583866231620265,-0.7981221017689988
1728293516.3739002,-0.6956799328787405,3.1733308481250706,-0.6449872316732101,-0.00026766249874030817,0.0001634986996185082,0.7995555477166227,-0.6005920643336321,-1.317327334896803,-0.3066430665749126,-0.7983482658720108
1728293516.4740026,-0.6860546996513947,3.222397921956806,-0.6257230062696705,-0.0002467297195749111,0.0001620698620969939,0.810840143564123,-0.5852676092547047,-1.3315497783978145,-0.3545819611649131,-0.8087012409909545
1728293516.5740037,-0.6740205763454777,3.2708161576842256,-0.6060857319716016,-0.00013747921020196808,6.379889465151849e-05,0.8289397863778818,-0.5593378295707876,-1.3483037369410416,-0.4015512714864858,-0.8269592669062086
1728293516.6739194,-0.6595608405443188,3.318653062343912,-0.5860151849221605,-0.00025046742728616276,0.00018499432727736215,0.8349525257535565,-0.5503218901524117,-1.3674809505587833,-0.44774232858070306,-0.8338947206529805
1728293516.773792,-0.6427134165823494,3.365753535167915,-0.5655988257425968,-0.00025076619891026524,0.00018436068882874112,0.8349582871084278,-0.5503131489583093,-1.3870331898096102,-0.4937928169340616,-0.8339145244383805
1728293516.874017,-0.6235259464810834,3.4119800749394615,-0.5448501552766329,-0.00025072477673358584,0.000182831746189348,0.8350332057838115,-0.5501994628751015,-1.406601216735486,-0.539868887904683,-0.8339890965849174
1728293516.9740179,-0.6020659162906661,3.4571726860765284,-0.5237441640292009,-0.00024432188430189536,0.00018234692117883802,0.838748552431804,-0.5445188452661403,-1.426336401391737,-0.5858423419729699,-0.8373796479443231
1728293517.0739872,-0.5783967206091818,3.5011965491651136,-0.5022948655725747,-0.00023827635303748257,0.00018739078033242555,0.8531751559329267,-0.5216244447952009,-1.447410748695084,-0.6311635560082733,-0.8514144329566502
1728293517.1738245,-0.5525644450507652,3.5439731021337093,-0.4805412359877617,-0.0002315970400154712,0.00018728624676427454,0.8628530362465424,-0.5054547943454448,-1.4710740218346496,-0.6757459816713861,-0.8616852795268515
1728293517.2739394,-0.5246188937615045,3.5854189236301393,-0.4584740575212371,-0.00022838316222934034,0.00018357995215476623,0.8657795487973264,-0.5004255059685011,-1.4953423769934153,-0.7188809942378387,-0.8647210244717347
1728293517.37391,-0.49463606769016166,3.6254182142575364,-0.43612015675414095,-0.00023507115384874781,0.00019774372798024958,0.8685962945315722,-0.49552031518898726,-1.5203421075474461,-0.7621764335426032,-0.8675535048079944
1728293517.473923,-0.4626878174088623,3.663874006798283,-0.4134965991636304,-0.00011625300694200616,0.0004970306528666668,0.8710553104633384,-0.49118467561537965,-1.5458434340348814,-0.8051913364376818,-0.8701046818147774
1728293517.574006,-0.42891160624396457,3.7006322423852116,-0.39069274706766954,-0.0003775619259071232,0.00045092978361266237,0.8747275131585824,-0.4846147251505307,-1.5717427895046074,-0.847877516373804,-0.8735860972569354
1728293517.6739,-0.3927350646630488,3.7363083562422674,-0.36831878786230304,-0.0037245281084065445,0.0011675437926812672,0.880814074837489,-0.4734462274641551,-1.5991048947598838,-0.8907919500094199,-0.8797239440658873
1728293517.7738936,-0.35416006059907756,3.7708929622862235,-0.34649472953652355,-0.0024742381963026184,0.000751636643789245,0.8930045995479403,-0.4500401075170157,-1.6284428811954517,-0.9335442290877011,-0.8915801756268779
1728293517.8740747,-0.31473969525896534,3.803024013406832,-0.3236530904809614,-0.00045762920736372,0.0002614592214811774,0.9075824169419555,-0.4198736460798447,-1.6598854651382944,-0.973993079714637,-0.9062128438195471
1728293517.9738185,-0.2746352647642695,3.8325477343150114,-0.3002913492989373,-0.0005766199973482419,0.0005565866938429494,0.9189599959402565,-0.39434995065565126,-1.6927403237949004,-1.0108729993917065,-0.9180335009228292
1728293518.0740275,-0.23293196943205688,3.8601718851773805,-0.27637941751393813,-0.00021406929835717826,0.00022676534597801767,0.9190464122624938,-0.3941492038039039,-1.7270871309720977,-1.0472419120940375,-0.9183575710166131
1728293518.1738434,-0.18989499231251042,3.885682277891424,-0.25230084915544165,-0.0002154427993610685,0.00022728141803849436,0.9190509117249417,-0.39413871109688176,-1.7614519046513482,-1.083611228287939,-0.918373034592043
1728293518.2740123,-0.1456105734120052,3.909028859665537,-0.2280926380437562,-0.00021704154596140858,0.0002271878525351826,0.9190591154544855,-0.39411958030357463,-1.7958417628255428,-1.1200011668671686,-0.918391980476674
1728293518.373926,-0.10018516490017808,3.9301551887389503,-0.20377672549039322,-0.00021453526500932982,0.0002244281868810138,0.9190811550045745,-0.39406818461031146,-1.8306098955284242,-1.1567830210379124,-0.9184241740951221
1728293518.4738312,-0.053700719432575185,3.949027097276814,-0.1793988652282133,-0.00019651001605744108,0.00020515307960444223,0.9203215307030328,-0.3911626252857685,-1.8647600450545294,-1.192833881394375,-0.9194826752107227
1728293518.5739102,-0.006532324949940653,3.965496002984794,-0.15491825626359507,-0.00027453759430888915,0.0002664846968755449,0.9316303222225162,-0.36340720456615394,-1.9001584523706536,-1.2281288376815571,-0.9303999141790569
1728293518.6739068,0.041372279222765644,3.979590306805204,-0.1301976163337178,-0.00019476755063260818,0.00023546106980198335,0.9397579497055774,-0.34184046365059767,-1.9376036427933754,-1.2611844592171566,-0.9390448655192905
1728293518.7739172,0.09000153666527427,3.9912926940555566,-0.10539402746577145,-0.00020130093766309177,0.00023733462348495351,0.9398505142731153,-0.3415858808129661,-1.9758389329445403,-1.2934334630097026,-0.9393039099583694
1728293518.8739235,0.139176845770465,4.000557348301627,-0.08054548766849005,-0.0002016913264760615,0.0002367054733353096,0.9398553337580831,-0.34157262023998625,-2.014105130976107,-1.3256885244361198,-0.9393179454892563
1728293518.973915,0.1887861920246839,4.007363316871698,-0.05567365669264594,-0.0002014076577698723,0.00023410299468793163,0.9400306464143089,-0.34108985389870555,-2.0524045463952563,-1.3579591875441712,-0.9394717511345938
1728293519.0738194,0.23861180733608775,4.011680892177627,-0.030714137415721002,-0.00019193970174833096,0.00023063842570551698,0.9437160067793648,-0.33075672104052134,-2.0908646777039097,-1.3899323743037868,-0.9428496935553721
1728293519.1739695,0.2885486324548303,4.013502310400804,-0.005740941742213979,-0.00018569277778742173,0.00023327425912755267,0.952445371312958,-0.3047092479164913,-2.1305341667304236,-1.4203063525297783,-0.9516231428554517
1728293519.2739165,0.3385133838108135,4.012827873700057,0.019239038893553235,-0.00017826302800367459,0.00022755753000215076,0.9573998498914065,-0.2887653785822944,-2.1715457890664225,-1.4488623329539367,-0.9567192370635514
1728293519.3739083,0.3883999721700784,4.009657137134887,0.04422004127947808,-0.00018150227543539563,0.0002478741864893228,0.9626910787980135,-0.270602646731381,-2.213955416176466,-1.4762652868367256,-0.9620631665332888
1728293519.4738455,0.43807477550787666,4.003996259326117,0.06917957110686805,-0.00017604043442398705,0.00025178879961097186,0.9679550944883483,-0.2511231583630205,-2.2565396690228985,-1.5014974668148484,-0.9672910289719336
1728293519.5738099,0.48739590976809266,3.9958614430603823,0.09408857825610958,-0.00016840228698848281,0.00025438403669102324,0.9737202577077826,-0.22774715510609841,-2.3006268379301025,-1.5250528578068165,-0.9731201404401632
1728293519.6738994,0.5362422762968685,3.98527426465672,0.11893155735335259,-0.00011346539474226683,0.0003205644912907597,0.9762737091598704,-0.21653990202094298,-2.3456351177749175,-1.5468086499405944,-0.9759152942151131
1728293519.7739186,0.5844752885347209,3.9722785801487364,0.14315283598182812,-0.0004917679382046879,0.0012049778524879388,0.9773594276630253,-0.21158179352409667,-2.390867212664122,-1.567902045067251,-0.9769737230095635
1728293519.8739207,0.6314590177272617,3.9573134698225894,0.16413763065754958,-0.0027097727932918723,0.0016235715495893294,0.982930789058825,-0.18394859354457704,-2.436150420634568,-1.587874280830008,-0.9821474464884161
1728293519.973941,0.6789266113094143,3.9398065557043656,0.18765295338150495,-0.0004962908345178452,0.0002816473703776907,0.9901582258461071,-0.13995128495107173,-2.4838142215450723,-1.60438989370929,-0.9896786682909323
1728293520.0739174,0.7249584983029642,3.920209839208638,0.21212076102675492,-0.0001481810811644938,0.00028138975784015884,0.9921842817492361,-0.12478080746622876,-2.532072612655655,-1.6175700646321975,-0.9919750365651521
1728293520.173816,0.7699499921620185,3.8983395671824135,0.2364550031786532,-0.0001460749417217429,0.0002780133645144382,0.9921859268733203,-0.12476773575412498,-2.580508315806794,-1.630101401887754,-0.992004470916128
1728293520.2740219,0.8138201642777525,3.874237192218602,0.2606161641528414,-0.0001478703985135014,0.00027801721701527704,0.9921874424302908,-0.12475568093041363,-2.6289761003656547,-1.6426348416831904,-0.992009483877937
1728293520.374006,0.8564655653772899,3.8479592134674494,0.28458798749373676,-0.00014852131442017515,0.0002776369732150405,0.9921914204382652,-0.124724039654862,-2.6774798513086617,-1.6551729300608389,-0.9920167462038509
1728293520.473918,0.8978174110975535,3.8195447080200995,0.30830241545800324,-0.00013318034497052052,0.0002668102660482453,0.9922160663967327,-0.12452786298444415,-2.726079815358126,-1.6677282490789782,-0.9920417571519556
1728293520.5739877,0.9375939083795648,3.7892104148807686,0.3318043101295633,-0.00012309398071703876,0.00024191220317735653,0.9945819166490271,-0.10395545873645072,-2.7745994475986477,-1.6797462304240278,-0.9942358930050814
1728293520.6740158,0.9758335727472939,3.7569254807920505,0.3548660137996291,-0.00020206274103155456,0.00014750511511865414,0.9973544632578408,-0.07269121014644121,-2.823744912693463,-1.688778833334065,-0.997172078783708
1728293520.7738585,1.0124163594611864,3.7228106866405533,0.3781024655616504,-0.0001296445343159101,0.00028204066720784486,0.997364912833066,-0.07254746235980258,-2.8737075494703403,-1.6962409004529562,-0.9972664914683461
1728293520.873759,1.0472569406083143,3.686904232266458,0.4010943119385617,-0.00013010256169383575,0.00028201019326070905,0.9973656859926696,-0.07253683166464996,-2.922704549075602,-1.7035400198108368,-0.9972692692945502
1728293520.9738855,1.0802806842415962,3.6492841771455713,0.423813555307958,-0.00013026233127388755,0.00028157420470123777,0.9973678304222674,-0.07250734160394937,-2.972225521863176,-1.7109130975749134,-0.9972733262477859
1728293521.0739074,1.1114145287800805,3.6100357219617107,0.4462406102032367,-0.00012825151727583053,0.00027672360695751673,0.9974956402643325,-0.0707273259019654,-3.022281643988879,-1.71833380406349,-0.9973899919426398
1728293521.1739643,1.1404873195108904,3.569372190850251,0.46845757281978806,-0.0001212351434240771,0.00027582837351954,0.9988512722907964,-0.04791706443226666,-3.071350284897714,-1.7247402475225064,-0.9987071080010865
1728293521.2739544,1.1674737476111285,3.527338500878146,0.4903667095528441,-0.00011143253338199081,0.00026376533125676627,0.9997511108018389,-0.022307722006741405,-3.121156829209652,-1.7285327218103617,-0.9996945714012657
1728293521.373929,1.1923386546325958,3.4839905689236828,0.5119869639512337,-0.00010438257721275733,0.0002840127857661207,0.999997597885085,0.0021708673554408516,-3.171114871043252,-1.7299096425892273,-0.9999999299581223
1728293521.4738383,1.215021627269241,3.4394253227488796,0.5332905542748034,-0.0001025695534043933,0.00029106404384432254,0.9997223329427471,0.02356187124826839,-3.221114450972575,-1.728860310986728,0.9997694463986124
1728293521.574004,1.235452398311415,3.3937785137473497,0.5542569286385456,-9.825134508433907e-05,0.00029062386587942735,0.9993117310889668,0.03709406950462759,-3.2710499384820455,-1.726082123118293,0.9993835823399642
1728293521.6738312,1.253571175963631,3.347182570433667,0.5748901506664289,-9.03639724563542e-05,0.0002909445786917848,0.9982135806383198,0.059745749763721066,-3.320854028775959,-1.7216995682592655,0.9983750103530888
1728293521.7738266,1.2693343370671093,3.2997539858237808,0.5951525829774211,-8.378415752514158e-05,0.0002913873640555453,0.996515477389908,0.08340750203658326,-3.3703460947914525,-1.714741683905041,0.996679157821078
1728293521.8736885,1.282710450353753,3.2515901840763526,0.61504893318773,-7.695622428620482e-05,0.0002965998040997875,0.9961439949032161,0.08773281897076445,-3.419623180737756,-1.7062812603857003,0.996248921171981
1728293521.9738255,1.2937267048354992,3.202574815337748,0.6340968011634897,-0.0005175056991941156,0.0013990570323981191,0.9958922292374799,0.0905342066385647,-3.469157464305291,-1.6975456356969203,0.9960215141934249
1728293522.0737774,1.3025561895456321,3.1521534950813663,0.6522483750635811,-0.001814707516227191,0.0019781385985660274,0.9947611138466832,0.10219158567524927,-3.519495291951799,-1.688082878378364,0.9949714784449941
1728293522.1739,1.3089679584866916,3.1014698164559116,0.6702323243186435,-0.0006616987810847299,0.0008837425698491182,0.9932468229869655,0.11601521357172498,-3.5693580645599865,-1.6772177676238675,0.993450091281437
1728293522.2739093,1.312839996623493,3.051337442771121,0.6883912581069712,-9.122176243483266e-05,0.00034016662677677564,0.9928867561989075,0.11906202303869842,-3.618288578615527,-1.6655046172201617,0.993019562917688
1728293522.373916,1.3142158585252748,3.001162324735398,0.7061899165650197,-8.995612858084973e-05,0.0003269850419789316,0.9928780851900235,0.11913434827147819,-3.667094575406093,-1.653741349923587,0.9930087237462277
1728293522.473995,1.3131015362837195,2.950901411548579,0.7235104100628174,-9.062431142425057e-05,0.00031505659503999593,0.9927581540138285,0.12012968061903766,-3.715961913203825,-1.6419223905635378,0.9928953215712488
1728293522.5738049,1.3095068453296819,2.9008706722746296,0.7404099065668396,0.0004982012125784046,0.00020561942716950011,0.991738118348915,0.12827787856819534,-3.7646775450852354,-1.6299353267364376,0.9920617148819708
1728293522.6739173,1.303465471426915,2.851310558456775,0.7568014819223927,0.0005719772604128287,-0.0003338785403055741,0.9881995393817474,0.153170596828622,-3.8127037295616004,-1.6163208079364506,0.9885920660032033
1728293522.7739584,1.2949513737671725,2.801944340450572,0.7728264329534232,-6.161393590506263e-05,0.00030512745485652395,0.986832419848886,0.16174572092068232,-3.860287931822439,-1.6006673509625644,0.9869984972357826
1728293522.8738368,1.283998649807711,2.7531371600819377,0.7884334587267952,-6.242392385457225e-05,0.0003057509290286376,0.9868306556508869,0.16175648267461729,-3.9077305770951805,-1.5847931563870492,0.9869922917489523
1728293522.973898,1.2706160861860647,2.7049092986491425,0.8035329121341439,-6.368446215301164e-05,0.00030533194985489916,0.9868280416696806,0.1617724293292065,-3.9551992319135625,-1.5689060840836344,0.9869852732072034
1728293523.0740013,1.254832209552676,2.657367110373166,0.8181093659769946,-6.3772317061041e-05,0.00030331058781027625,0.9868187916186049,0.16182884923330393,-4.002712846947786,-1.5529985238232087,0.9869722377876629
1728293523.174014,1.2367095430709436,2.6106841705630996,0.8321885496709143,-5.73030672931065e-05,0.0002906209419690016,0.9858169458390551,0.16782390042060227,-4.05064492692499,-1.536827321645132,0.9860807889773362
1728293523.273844,1.2163323437805866,2.5650848086517053,0.8457692213638225,-5.129537867504059e-05,0.0002846248885723507,0.980542658073672,0.19630591446840084,-4.096939716729507,-1.519451417241207,0.9810044585351658
1728293523.3739166,1.1937060314835977,2.5205618182216454,0.8588266242013226,-4.158263944573701e-05,0.00024886511489498575,0.9741770539260646,0.2257853049712756,-4.1425971468970175,-1.4992066885802355,0.9747327970873328
1728293523.473995,1.168862031663915,2.4771881075478444,0.8713676974309994,-3.9395374273008864e-05,0.00030819566476908,0.9706040642651467,0.24068164428434377,-4.187167240905204,-1.4765490932686116,0.9708685895422476
1728293523.5739152,1.1418580072548796,2.4350712654480113,0.883344214447631,-3.8423041314245415e-05,0.0003090612938508809,0.9705964453563983,0.2407123662513224,-4.23145017624237,-1.4532514292916943,0.9708091960031845
1728293523.6739614,1.1127903067715155,2.3943603998813447,0.894773499348308,-3.834720556679133e-05,0.00030436073165919796,0.9700462089392988,0.24292027172825995,-4.275695800804897,-1.4299204382816375,0.9703268592492207
1728293523.7740123,1.0817432477250208,2.3551761852548916,0.9056551236265687,-3.2884089390088924e-05,0.00030337443127414956,0.9653222906820701,0.261060877947869,-4.319556751350808,-1.4059276297258445,0.9659395163436012
1728293523.8738322,1.0487915972638477,2.3176080157275085,0.9159628894757971,-2.652864151110677e-05,0.000302813617306452,0.9593998582219992,0.2820493212963864,-4.362228968559659,-1.3799204750918426,0.9598374860472366
1728293523.973924,1.0139930538893072,2.2817208618723575,0.9257050203956473,-2.6259863536721276e-05,0.00030110822102192344,0.9576361266478639,0.2879808284992866,-4.40413277265086,-1.3526564790704043,0.9579063007782564
1728293524.073792,0.9774426845085807,2.2476155959770985,0.9348696166343808,-4.1628146150789484e-05,0.00032762650392793375,0.9575669943982172,0.2882105864938628,-4.445872800922379,-1.3251346111274611,0.9577981350718704
1728293524.1737535,0.9389846028767038,2.2151565906117314,0.9432705743800565,-0.00212097832970483,0.003514671065615154,0.9547822538273503,0.29727764180070915,-4.487847325406509,-1.2972192947313215,0.9553509490146036
1728293524.2737367,0.8979720059927397,2.1837455139542716,0.9507519024766027,-0.001063196707949814,0.002140175764986724,0.9432835732756498,0.3319795018503056,-4.529645896385578,-1.2667202704062217,0.9441787713003512
1728293524.3739314,0.8556496376452857,2.1543641166121423,0.9578003869719139,-0.00034236395915638733,0.0011819764013549562,0.9342741124676579,0.35655345811178996,-4.569047879633247,-1.233545672115418,0.9348853324591797
1728293524.473999,0.8129943187456075,2.1277052454533285,0.964619191825812,-4.835388810884913e-06,0.00034042880056609897,0.928901562806866,0.3703265730403544,-4.606247147172755,-1.1996411150756943,0.9295402189853733
1728293524.5739174,0.7692198061824415,2.103298684865697,0.9708909471171885,7.994240366167473e-06,0.00031948034175259326,0.9177568823827312,0.3971425470879854,-4.641924337911404,-1.1644670245005493,0.9187983510993629
1728293524.673914,0.7246013276535853,2.0812246700496466,0.9764505481331441,0.00022165320568389726,-8.463786372122866e-05,0.9033804213625579,0.42884001446354797,-4.6749341638483815,-1.127279592319569,0.9044131310599755
1728293524.7739797,0.6786128848856839,2.0612293222318954,0.9815072971332244,2.6003862900482176e-05,0.00031133276610329717,0.8995260360937704,0.43686704245701186,-4.706240645451788,-1.0881331478913687,0.8998607630382202
1728293524.873919,0.6318097833157384,2.0435997723136055,0.9859827737810866,2.5459919543586947e-05,0.0003115929037710495,0.8995222069433475,0.4368749265835985,-4.737230382178713,-1.0488642390775136,0.8998534623666602
1728293524.973769,0.5841582215028341,2.028319961953808,0.9898391947330372,2.5060207654254313e-05,0.00031225684232730915,0.8995165241032905,0.43688662686420676,-4.768232950073032,-1.0095746809886499,0.8998358308565269
1728293525.07391,0.5357717546696997,2.015426600818344,0.9930756635468245,2.5075756030592337e-05,0.00031076090211118684,0.8995020375295898,0.43691645343129937,-4.799252293567488,-0.9702565648649875,0.8998102175091032
1728293525.1740303,0.48669453632550813,2.004933414299427,0.9956837377206653,3.294514030720435e-05,0.0002944386200465813,0.8993209264398428,0.43728913031071265,-4.830334598773032,-0.9308410423080158,0.8996451355149944
1728293525.2739193,0.4373276991885468,1.9969099273439501,0.9976814895155581,2.4480068649976514e-05,0.000276916680968662,0.894384051736478,0.4472997772381729,-4.861094175397174,-0.8914477953037865,0.8953645298080242
1728293525.3738604,0.3877237336413355,1.9913679586519513,0.9990687084660674,2.3600882815963674e-05,0.00019163386745451076,0.8787494831773578,0.4772832581758821,-4.890034523843526,-0.8507708564225022,0.879984560233553
1728293525.4739518,0.3378441537816841,1.9883058601785208,0.9998352693754124,4.6036779533794195e-05,0.00030816511687254105,0.8687159038467036,0.4953105907596571,-4.916390988130901,-0.8083087570862465,0.8692319515105563
1728293525.5738318,0.28782105720234086,1.9877390827421424,0.9999767531590893,4.6709571604584794e-05,0.0003082158267272735,0.8686394423917448,0.49544467091954747,-4.941923903088468,-0.7652862561079269,0.8689604221068978
1728293525.6738908,0.2377986215495996,1.9896702405564857,0.999495699334781,4.6352163131324996e-05,0.0003070854773923166,0.868564980710886,0.4955751989685165,-4.967461527028515,-0.7222295290318522,0.8688855041035601
1728293525.773952,0.18798532609638194,1.9940899452166156,0.9983903949711768,4.7836275656961715e-05,0.00030144721251056783,0.8652293326939635,0.5013762147202716,-4.99282808536941,-0.679125472861726,0.8658895722041631
1728293525.873951,0.13848407615163089,2.000989068248488,0.9966618009030869,5.468816879899105e-05,0.0002993502967726058,0.8519508297309204,0.5236217061194084,-5.017084519809291,-0.6348580366935743,0.8528012808968383
1728293525.9739072,0.08939739058719863,2.010350116929206,0.994311682697577,5.8745700496292164e-05,0.0002966538997179324,0.8425534586551254,0.5386126417507227,-5.038976273463345,-0.5899322169791987,0.8431748907330066
1728293526.073805,0.04081868891166319,2.0221569194865325,0.9913386940601733,5.9213578657046884e-05,0.0002927889739863043,0.8365045503264682,0.5479598963897649,-5.059587774974595,-0.5443817762258796,0.8370745719114917
1728293526.1738467,-0.007108407988247781,2.0363763503520067,0.9877465966624328,6.888663357042292e-05,0.0003009125400791517,0.8297894065357171,0.5580765588226916,-5.078961337522303,-0.4988337688325259,0.8304628758131334
1728293526.2740583,-0.054253710361735874,2.052967574738526,0.9835521931760848,-0.00019236372242297686,0.0013040769633114362,0.8232139943167853,0.5677296732957297,-5.097590793750077,-0.451893958457207,0.8238009041477253
1728293526.3738582,-0.10114585210945236,2.0720999139915506,0.9789707993376542,-0.0007398970120129963,0.0031926995758865657,0.8056346887838535,0.592403584940177,-5.114629182457364,-0.40441403858971714,0.8072467874263695
1728293526.4739256,-0.147258558813059,2.0934901345876495,0.9739588401007665,-0.00014125464178965156,0.0015703177236517085,0.7797417201950143,0.6260993243381541,-5.128099610686039,-0.35546666793552917,0.7814564427427141
1728293526.573951,-0.19170917857818684,2.1166828628993244,0.9682542012934184,0.00011611567111253335,0.000344501444893192,0.7556780409789556,0.6549431778544708,-5.137496336098616,-0.3060918278931973,0.7573090093333918
1728293526.6739109,-0.23472654758286102,2.1418801457514633,0.9618393159333535,0.00010580852304904163,0.00025433850627077146,0.7301724938554922,0.6832627996117835,-5.143084686060073,-0.25655833684378815,0.731895558465183
1728293526.7738175,-0.2764873630847765,2.169169774666597,0.954816412811883,0.00012953916126688368,0.0003966091525509152,0.7089557786302233,0.7052528127328522,-5.145080349368529,-0.20672341494473057,0.7099707847939004
1728293526.8739312,-0.3169464450972578,2.1985750385041842,0.9470955388649485,0.00012775666494309248,0.0002858637988599257,0.7081242220613593,0.7060878048020077,-5.145318553068667,-0.1566982307583973,0.7085336932423366
1728293526.973671,-0.3558972139861636,2.2299728366667826,0.9387878802696743,0.0001280406987130681,0.0002870062398967742,0.7081150087967358,0.7060970440030154,-5.145519572774649,-0.10666222156116958,0.708505129370026
1728293527.0740104,-0.39325919121342656,2.263297789243038,0.9299063482012705,0.00012752719733148492,0.0002881416885263199,0.7081011320213991,0.7061109597939935,-5.1457164339704775,-0.05659105540574286,0.7084719046308183
1728293527.1739988,-0.4289438465120598,2.298471675361312,0.9204603188734611,0.00012661890803440795,0.0002861603259112066,0.7080615409178935,0.7061506612281111,-5.145907721365539,-0.0064776315686033165,0.7084148337293328
1728293527.274001,-0.4628220078489295,2.33535925120978,0.9104543396869472,0.00012923026297333374,0.0002540050093019398,0.704341310847641,0.7098614207114099,-5.146027377574965,0.04359532935453518,0.7053125206748034
1728293527.3738995,-0.49469008724028707,2.3737335940197544,0.8998655353200234,0.00011292667020593129,0.00023719984293362273,0.6777580903062496,0.7352849121314998,-5.1442241249706555,0.09345733582964126,0.6795791296365984
1728293527.4738166,-0.52463718184356,2.413690190026598,0.8886940566647004,0.00014915010683887197,0.0002743544651097374,0.6551546816000872,0.7554947026031101,-5.138773890126453,0.14309249453840647,0.6561984991906721
1728293527.5740442,-0.5525952310308856,2.4551595084179008,0.8769636674249845,0.00014866946402551732,0.00027568196183612567,0.6538207377880265,0.7566494199661871,-5.131614328993831,0.19260579916697942,0.6541752568211503
1728293527.6737778,-0.5784622787970113,2.4979954433779934,0.8646984912854341,0.00014845176409242658,0.00027524179587110943,0.6538103583831417,0.7566583888882324,-5.1244009818468905,0.24212903740204228,0.6541446874119698
1728293527.7737453,-0.602184553829286,2.5421099477278855,0.8519204517128618,0.00015012922337291363,0.00027313163315231906,0.6536571829876971,0.7567907174304634,-5.117173297536561,0.2917012500554124,0.6539924411973617
1728293527.8738444,-0.6236444685062184,2.587280253859633,0.8385727316514912,0.0001473055317234657,0.0002644621344266815,0.6463013358488807,0.7630822312443215,-5.109734352861737,0.34114639455199364,0.6474243760175006
1728293527.973967,-0.6427996414186872,2.633413276150841,0.8247130734670125,0.00015180445088999088,0.0002593894410984693,0.6248421158655617,0.7807510742312012,-5.1003846428847766,0.39021018746632935,0.6261287471230488
1728293528.073848,-0.6596337275406361,2.680460910834162,0.8103297655220596,0.00015069816661492593,0.00025116274964687017,0.6077954173137073,0.7940935995836965,-5.088601578008695,0.4387728701333127,0.6089755713464552
1728293528.173928,-0.6741022614390869,2.7283094417909806,0.7954325999852128,0.00016848707743395819,0.0002595369727132606,0.5879199407861927,0.8089190611418575,-5.0746398063368785,0.48677196970938663,0.5892945609553463
1728293528.2739263,-0.686163841592589,2.7768308065819154,0.7800336224121099,0.00017503496486300117,0.0002537605362491862,0.5661542672393146,0.824299248243662,-5.058239839836186,0.5340028810889926,0.5676745993363804
1728293528.3739288,-0.6957831329107959,2.8258818469573392,0.7641538965437342,0.00018102351271992104,0.0002471718666301222,0.5424890653557514,0.8400628072388396,-5.039204963643695,0.5802183546916717,0.5438671195951605
1728293528.4738703,-0.7029412721098691,2.875321870883734,0.747970623286217,0.0004742799827935604,0.0020094975301294315,0.5261632910339457,0.8503810487931288,-5.017961332955925,0.6254545137904794,0.5274357807703184
1728293528.5739627,-0.7077374469026888,2.9251697711854714,0.7324414901056603,0.0005986604102537963,0.0020318798395104307,0.48983867915048396,0.8718105192518273,-4.9943306215487775,0.6695779839960834,0.49254976108870174
1728293528.6737916,-0.7101938398649844,2.9751615458938265,0.715699038941336,0.00020946746305243908,0.0002313487864960466,0.44665451290307145,0.8947064595186744,-4.966558211166196,0.7112104359698732,0.44895860940189736
1728293528.7739363,-0.7101856268835413,3.025006579174898,0.6983338915040554,5.5469372143485875e-05,-0.00014837345384057936,0.41400919544446907,0.9102726849663734,-4.935453304736375,0.7501249117685469,0.41593609961968464
1728293528.8739805,-0.7077133283473912,3.0750449137980485,0.6804151368839653,0.00022679118592636526,0.00022415303991220515,0.40122109219294366,0.9159811862154562,-4.901575364782992,0.7877553333436977,0.40163824469217735
1728293528.9740086,-0.7027630937104603,3.1248250244855087,0.6619053744630502,0.0002264952086300405,0.00022174977877149416,0.40122662637095236,0.9159787627548688,-4.868020763723537,0.824194963656186,0.4016260878716575
1728293529.0739071,-0.695330440931882,3.1743284664354814,0.6430049964888993,0.00022619936993421703,0.00022291974607425242,0.4012143426095047,0.9159841431078678,-4.833766810548414,0.861391533520521,0.4015881304886555
1728293529.1739116,-0.6854330992002389,3.22343488987933,0.6237296432854658,0.0002243606007457543,0.0002219753526454188,0.40117828900330066,0.9159999349463123,-4.800163920409306,0.8978740777056563,0.40152985756924997
1728293529.2740328,-0.6730790947471972,3.272090777798996,0.6041403488221709,0.00021901362627849933,0.00022161992997216524,0.4006519790385114,0.9162302628761846,-4.766135579924403,0.93480247140474,0.40107527172367896
1728293529.3740027,-0.6583961941010542,3.319846677149033,0.5841455516490681,0.00020442969779232322,0.00019118950350580958,0.37616965037458017,0.9265507626634057,-4.731727971137297,0.9709174983863816,0.3783295812073152
1728293529.4740117,-0.6413174477408982,3.3669337012369756,0.5639201160421758,6.754028345650711e-05,0.00014807093681050475,0.3453905588025741,0.9384590216963943,-4.694766587382903,1.0047983213763574,0.34672364114801446
1728293529.57392,-0.6219598358077097,3.4130319844746473,0.5431024445455951,0.00023615064483913762,0.00020514703371258495,0.3438953740538953,0.939007920015534,-4.656625418959369,1.0371671476246658,0.34421029976882367
